transaction_id,account_id,transaction_date,value_date,transaction_type,amount,currency,merchant_category_code,counterparty_id,channel,reference,last_updated_ts
TXN0000000133,ACC00000106,2025-12-02 18:57:00+00:00,2026-01-16 22:19:00+00:00,CREDIT,412.7,EUR,4473,CP7576,POS,REFAQQI8QBE9R,2025-11-02 13:13:00+00:00
TXN0000000134,ACC00000277,2025-12-16 22:19:00+00:00,2025-09-17 08:59:00+00:00,DEBIT,60.6,USD,2796,CP2779,POS,REFKOKFXMXJPD,2024-02-17 18:55:00+00:00
TXN0000000135,ACC00000210,2024-07-26 03:38:00+00:00,2026-02-19 02:39:00+00:00,DEBIT,907.36,GBP,9338,CP1379,ONLINE,REFTUI000LICS,2024-12-26 07:02:00+00:00
TXN0000000136,ACC00000155,2024-04-03 20:49:00+00:00,2025-12-31 15:07:00+00:00,DEBIT,1120.55,GBP,4659,CP5224,POS,REFJPPVEREQJ4,2025-04-06 19:27:00+00:00
TXN0000000137,ACC00000226,2025-01-26 10:19:00+00:00,2024-12-07 22:31:00+00:00,DEBIT,841.56,USD,3225,CP1431,POS,REFAGG3LWP6ED,2025-09-04 07:47:00+00:00
TXN0000000138,ACC00000067,2024-07-11 00:32:00+00:00,2026-02-13 10:22:00+00:00,DEBIT,1667.38,EUR,4155,CP2735,BRANCH,REFBQN7GWY9CJ,2024-06-30 22:54:00+00:00
TXN0000000139,ACC00000360,2025-11-19 23:50:00+00:00,2025-05-23 03:57:00+00:00,CREDIT,932.48,GBP,9047,,POS,REF8S6NVCI5KE,2024-04-27 10:55:00+00:00
TXN0000000140,ACC00000538,2025-08-15 20:21:00+00:00,2025-02-05 13:51:00+00:00,DEBIT,118.78,USD,1888,CP7598,ONLINE,REFCGXHUDRZFP,2024-10-18 02:58:00+00:00
TXN0000000141,ACC00000645,2024-07-05 07:07:00+00:00,2024-08-24 05:32:00+00:00,DEBIT,1235.86,GBP,9806,CP6703,POS,REF9SD021117N,2025-01-21 22:17:00+00:00
TXN0000000142,ACC00000731,2024-05-28 01:10:00+00:00,2025-10-08 20:08:00+00:00,CREDIT,313.97,USD,5601,CP6130,ONLINE,REFYXSVI4PFTO,2025-09-11 02:33:00+00:00
TXN0000000143,ACC00000690,2024-05-03 18:04:00+00:00,2024-10-11 13:15:00+00:00,CREDIT,1118.67,GBP,5499,,ONLINE,REFI6YESR14GR,2026-04-30 23:20:00+00:00
TXN0000000144,ACC00000717,2024-12-26 00:49:00+00:00,2024-01-18 13:07:00+00:00,CREDIT,1025.28,USD,5196,CP6234,POS,REFHDLSGBKHXD,2025-08-03 16:35:00+00:00
TXN0000000145,ACC00000019,2024-12-23 15:51:00+00:00,2026-02-01 13:08:00+00:00,CREDIT,662.95,GBP,7359,CP4609,BRANCH,REF09DT8GS2VJ,2024-02-06 20:25:00+00:00
TXN0000000146,ACC00000103,2025-01-22 08:18:00+00:00,2024-03-17 21:42:00+00:00,DEBIT,893.34,GBP,9781,CP6301,POS,REFL3BX7KIGFV,2025-08-06 18:47:00+00:00
TXN0000000147,ACC00000610,2025-07-30 20:29:00+00:00,2025-07-03 21:23:00+00:00,DEBIT,712.77,GBP,6237,,ATM,REFM3KFZKHVG9,2025-07-30 08:33:00+00:00
TXN0000000148,ACC00000195,2026-03-29 09:30:00+00:00,2026-01-03 13:15:00+00:00,DEBIT,465.11,GBP,1270,CP3895,ATM,REFSXDA0BTUXZ,2025-05-16 01:50:00+00:00
TXN0000000149,ACC00000142,2024-01-08 22:03:00+00:00,2024-11-19 04:00:00+00:00,DEBIT,1078.72,GBP,2726,CP9376,POS,REF0BT0O9F79O,2025-02-15 00:18:00+00:00
TXN0000000150,ACC00000052,2024-01-02 04:26:00+00:00,2026-03-08 00:29:00+00:00,CREDIT,374.03,GBP,4244,CP8898,ATM,REFID7QSC3HWN,2025-09-01 00:41:00+00:00
TXN0000000151,ACC00000458,2025-07-28 14:25:00+00:00,2025-03-22 02:20:00+00:00,CREDIT,209.49,GBP,9874,CP9045,ONLINE,REFR2KM6AWPPN,2025-07-15 20:12:00+00:00
TXN0000000152,ACC00000190,2024-11-09 09:34:00+00:00,2024-02-12 09:09:00+00:00,DEBIT,780.23,USD,2435,CP4139,POS,REFO2UBS8ZD3A,2024-03-09 11:12:00+00:00
TXN0000000153,ACC00000070,2025-11-12 13:31:00+00:00,2024-02-26 10:38:00+00:00,DEBIT,559.29,GBP,5006,CP2627,POS,REFOKV2D578F2,2026-05-02 07:03:00+00:00
TXN0000000154,ACC00000061,2025-02-14 09:36:00+00:00,2025-07-29 21:24:00+00:00,CREDIT,2141.45,GBP,9299,CP4219,ONLINE,REFY21NTEPQOK,2026-01-28 23:29:00+00:00
TXN0000000155,ACC00000579,2025-04-03 18:28:00+00:00,2025-05-27 11:42:00+00:00,CREDIT,294.35,GBP,7010,CP7641,ONLINE,REFEQZLQUBWLN,2025-09-05 07:54:00+00:00
TXN0000000156,ACC00000590,2024-11-12 02:26:00+00:00,2025-10-29 13:38:00+00:00,DEBIT,738.69,USD,5887,CP4872,POS,REFF1AIHZWAGG,2025-05-23 12:40:00+00:00
TXN0000000157,ACC00000273,2026-04-15 06:24:00+00:00,2025-04-01 14:56:00+00:00,DEBIT,405.42,GBP,2788,CP9359,POS,REFABDEFJID8Y,2025-08-13 15:26:00+00:00
TXN0000000158,ACC00000728,2024-12-21 13:44:00+00:00,2024-03-20 09:12:00+00:00,CREDIT,220.35,USD,9997,CP6999,POS,REF68F551NDT6,2025-07-04 11:21:00+00:00
TXN0000000159,ACC00000057,2024-02-04 08:54:00+00:00,2025-12-03 06:44:00+00:00,DEBIT,813.01,GBP,6057,CP5751,ONLINE,REFAVU7N2VZIO,2026-01-13 01:07:00+00:00
TXN0000000160,ACC00000467,2024-12-04 01:01:00+00:00,2025-03-08 00:58:00+00:00,DEBIT,1628.55,GBP,3899,CP1349,ONLINE,REFDJCTDYEX9T,2025-03-14 02:38:00+00:00
TXN0000000161,ACC00000773,2025-02-20 07:22:00+00:00,2025-06-01 01:47:00+00:00,CREDIT,1289.49,EUR,4699,CP9964,ONLINE,REFATFD0J07JY,2025-02-12 21:24:00+00:00
TXN0000000162,ACC00000776,2024-11-18 22:14:00+00:00,2026-02-22 18:02:00+00:00,CREDIT,647.1,USD,3635,CP3106,BRANCH,REFLEVWXXUOIE,2025-09-08 19:46:00+00:00
TXN0000000163,ACC00000505,2025-04-26 06:02:00+00:00,2024-04-21 01:05:00+00:00,DEBIT,965.76,GBP,7601,CP8739,POS,REFBQUCPYQ0CE,2025-09-20 17:49:00+00:00
TXN0000000164,ACC00000265,2025-08-25 23:24:00+00:00,2024-10-18 13:46:00+00:00,DEBIT,2031.59,USD,5584,,POS,REFWB3I5KW939,2025-05-18 01:27:00+00:00
TXN0000000165,ACC00000532,2024-10-05 18:27:00+00:00,2024-04-08 01:46:00+00:00,DEBIT,1890.59,GBP,6294,CP1964,ONLINE,REFP9LAKN16MU,2024-06-13 18:48:00+00:00
TXN0000000166,ACC00000491,2025-09-23 05:29:00+00:00,2024-08-09 19:09:00+00:00,CREDIT,109.79,GBP,8431,CP2712,POS,REF797TWO4X1H,2026-03-19 00:27:00+00:00
TXN0000000167,ACC00000045,2025-03-27 02:07:00+00:00,2025-05-12 16:33:00+00:00,DEBIT,712.1,GBP,1752,CP7917,ATM,REFHATXM5EQ67,2026-03-21 22:15:00+00:00
TXN0000000168,ACC00000111,2025-10-12 18:41:00+00:00,2025-05-27 17:06:00+00:00,CREDIT,96.54,GBP,2076,CP9854,ONLINE,REFZNP2TG7MXA,2025-06-30 14:53:00+00:00
TXN0000000169,ACC00000735,2025-01-01 04:36:00+00:00,2025-07-04 19:13:00+00:00,CREDIT,1401.06,GBP,8699,CP1884,ONLINE,REFYU0G5XU1O9,2025-12-31 09:55:00+00:00
TXN0000000170,ACC00000742,2025-12-13 12:14:00+00:00,2024-02-09 08:51:00+00:00,DEBIT,359.98,GBP,8353,CP7307,ONLINE,REFHWFOB1PO3W,2026-04-28 15:12:00+00:00
TXN0000000171,ACC00000149,2024-11-24 06:03:00+00:00,2025-02-04 21:07:00+00:00,DEBIT,1780.94,USD,5089,CP9647,ONLINE,REF9OTHU52AXT,2025-03-09 09:01:00+00:00
TXN0000000172,ACC00000575,2025-12-12 11:37:00+00:00,2025-01-30 07:35:00+00:00,DEBIT,1351.4,GBP,4744,CP6146,ONLINE,REFZB8VIPXA07,2024-09-13 15:58:00+00:00
TXN0000000173,ACC00000074,2025-04-22 23:00:00+00:00,2025-06-19 03:26:00+00:00,DEBIT,93.69,EUR,8981,CP1420,POS,REF9CALU4FS5G,2025-01-14 16:03:00+00:00
TXN0000000174,ACC00000347,2024-07-02 11:22:00+00:00,2025-06-04 15:45:00+00:00,CREDIT,1462.45,GBP,1622,CP2646,POS,REFSXM3QKSOG1,2025-03-15 09:15:00+00:00
TXN0000000175,ACC00000549,2024-04-22 05:33:00+00:00,2025-07-02 23:22:00+00:00,DEBIT,135.22,GBP,2094,CP8546,POS,REF6RSD3XNVYP,2026-04-04 03:32:00+00:00
TXN0000000176,ACC00000169,2024-06-13 14:26:00+00:00,2024-03-31 16:52:00+00:00,CREDIT,851.26,USD,1773,CP8928,ONLINE,REF4IXN4RQ5J7,2026-01-17 01:44:00+00:00
TXN0000000177,ACC00000574,2025-11-21 06:27:00+00:00,2025-12-02 11:59:00+00:00,DEBIT,521.68,GBP,7917,CP1609,ATM,REF0AM1GP8TPO,2025-08-09 01:15:00+00:00
TXN0000000178,ACC00000310,2024-11-02 07:05:00+00:00,2025-03-06 19:02:00+00:00,DEBIT,755.02,EUR,6920,CP9869,POS,REF3AMPFZ61QS,2026-03-08 05:15:00+00:00
TXN0000000179,ACC00000501,2024-11-17 19:18:00+00:00,2024-12-24 20:02:00+00:00,DEBIT,660.7,GBP,4155,CP6453,BRANCH,REF3L38Z9Q0O7,2025-04-26 21:18:00+00:00
TXN0000000180,ACC00000155,2025-06-21 19:54:00+00:00,2025-11-07 18:24:00+00:00,CREDIT,48.55,GBP,7580,,POS,REFJSRYF2S5YY,2025-11-13 07:14:00+00:00
TXN0000000181,ACC00000655,2025-07-27 18:48:00+00:00,2024-12-08 12:48:00+00:00,DEBIT,2483.8,GBP,1724,CP6584,ONLINE,REFEVKENCPON4,2026-04-06 20:28:00+00:00
TXN0000000182,ACC00000567,2024-12-09 19:25:00+00:00,2025-07-24 17:48:00+00:00,DEBIT,253.2,GBP,6668,CP5123,ONLINE,REF39ER2M46J6,2025-10-15 01:04:00+00:00
TXN0000000183,ACC00000397,2024-12-23 09:26:00+00:00,2024-06-13 12:30:00+00:00,DEBIT,82.54,USD,5825,CP8397,ATM,REFVSCHC78IDU,2024-11-28 20:31:00+00:00
TXN0000000184,ACC00000566,2025-11-04 13:15:00+00:00,2024-06-29 16:02:00+00:00,DEBIT,992.51,GBP,8969,CP1881,POS,REF4DXNYBXZN2,2024-07-22 05:26:00+00:00
TXN0000000185,ACC00000376,2024-11-01 10:48:00+00:00,2024-01-13 15:09:00+00:00,DEBIT,566.31,USD,2358,CP8578,ATM,REFJHISBRVRG8,2026-02-25 23:56:00+00:00
TXN0000000186,ACC00000586,2024-09-25 09:47:00+00:00,2026-01-01 15:10:00+00:00,DEBIT,863.51,USD,4012,CP9087,POS,REFSXW0XN6R31,2024-06-08 12:19:00+00:00
TXN0000000187,ACC00000474,2024-08-14 09:45:00+00:00,2026-04-23 00:46:00+00:00,CREDIT,95.96,GBP,8749,CP9418,POS,REFX5E4YWZSD2,2025-12-23 00:26:00+00:00
TXN0000000188,ACC00000689,2024-09-20 02:50:00+00:00,2025-10-15 17:07:00+00:00,DEBIT,1357.45,GBP,4816,,ONLINE,REFX26I7JXN69,2026-02-10 20:10:00+00:00
TXN0000000189,ACC00000355,2024-11-08 19:07:00+00:00,2025-11-20 21:55:00+00:00,DEBIT,444.36,USD,2294,,ATM,REFK5TMC0PG87,2024-11-05 23:38:00+00:00
TXN0000000190,ACC00000407,2025-02-09 18:59:00+00:00,2024-10-24 14:09:00+00:00,CREDIT,318.85,GBP,1623,CP5197,ATM,REFXVL1IJOLPT,2024-10-22 10:08:00+00:00
TXN0000000191,ACC00000064,2025-09-09 18:15:00+00:00,2025-10-09 06:29:00+00:00,DEBIT,149.06,GBP,9749,CP4173,ATM,REF8V3KBWTV0T,2026-03-04 02:25:00+00:00
TXN0000000192,ACC00000780,2026-02-10 19:15:00+00:00,2024-08-03 11:26:00+00:00,DEBIT,379.55,EUR,3552,CP7845,POS,REFJH9ASB5GB3,2024-09-24 11:02:00+00:00
TXN0000000193,ACC00000211,2026-05-03 22:54:00+00:00,2024-10-16 00:29:00+00:00,DEBIT,990.15,GBP,7358,CP6118,POS,REFKEFNCY2S70,2024-04-07 18:10:00+00:00
TXN0000000194,ACC00000703,2024-09-21 08:37:00+00:00,2025-06-12 07:46:00+00:00,CREDIT,1104.86,GBP,3703,CP3018,ATM,REFRPP4XR1MRK,2024-05-21 15:44:00+00:00
TXN0000000195,ACC00000461,2025-04-06 09:14:00+00:00,2026-01-11 22:49:00+00:00,DEBIT,274.31,GBP,8872,CP5325,ONLINE,REFGMXT58CXPA,2024-02-12 01:56:00+00:00
TXN0000000196,ACC00000152,2025-08-11 08:56:00+00:00,2024-01-30 17:14:00+00:00,DEBIT,770.8,GBP,8665,CP4362,ONLINE,REFOCEWANTRA0,2024-10-02 06:30:00+00:00
TXN0000000197,ACC00000100,2025-02-23 08:01:00+00:00,2024-02-20 12:38:00+00:00,DEBIT,142.98,GBP,6137,CP1229,BRANCH,REFBBLI804IKO,2026-01-29 15:40:00+00:00
TXN0000000198,ACC00000610,2025-06-22 21:53:00+00:00,2025-03-30 16:48:00+00:00,CREDIT,1400.4,GBP,7855,,ONLINE,REFMWJBRY2X4F,2026-04-20 21:44:00+00:00
TXN0000000199,ACC00000151,2025-11-04 22:35:00+00:00,2025-09-04 18:40:00+00:00,CREDIT,123.41,GBP,1004,CP7336,POS,REFACIXLEROJY,2024-01-08 20:18:00+00:00
TXN0000000200,ACC00000679,2024-06-24 04:14:00+00:00,2025-08-06 11:06:00+00:00,CREDIT,7.43,GBP,8115,CP7146,POS,REFIUFPEX23YQ,2025-11-04 14:56:00+00:00
TXN0000000201,ACC00000606,2024-02-18 18:21:00+00:00,2025-10-18 08:22:00+00:00,DEBIT,848.04,GBP,1361,CP4112,ONLINE,REFEM4RLX6PEZ,2024-11-07 07:42:00+00:00
TXN0000000202,ACC00000183,2025-05-27 13:08:00+00:00,2024-10-17 19:35:00+00:00,DEBIT,2073.88,USD,5926,CP5252,POS,REF0SYSZ9JXP1,2025-11-06 15:43:00+00:00
TXN0000000203,ACC00000316,2025-09-11 23:30:00+00:00,2024-07-28 13:29:00+00:00,DEBIT,612.62,USD,2897,CP9583,POS,REFUI8DYN9YWT,2026-01-27 13:43:00+00:00
TXN0000000204,ACC00000669,2026-01-10 06:36:00+00:00,2024-03-22 08:24:00+00:00,DEBIT,60.2,USD,9281,,ONLINE,REF15JENX7WMQ,2026-02-13 04:25:00+00:00
TXN0000000205,ACC00000238,2025-11-16 17:41:00+00:00,2025-05-07 08:36:00+00:00,DEBIT,459.62,USD,8105,CP3739,ONLINE,REFAY4RGIM8DG,2025-06-30 18:51:00+00:00
TXN0000000206,ACC00000330,2026-02-28 16:37:00+00:00,2024-02-06 13:24:00+00:00,DEBIT,1632.2,USD,7360,CP2042,POS,REFWZI1SHMQDB,2025-01-18 15:43:00+00:00
TXN0000000207,ACC00000513,2024-10-03 03:15:00+00:00,2025-06-23 16:46:00+00:00,DEBIT,2100.92,GBP,1175,CP8175,POS,REFPXWZNU8MI1,2024-03-13 10:37:00+00:00
TXN0000000208,ACC00000175,2024-06-10 03:00:00+00:00,2025-03-03 14:23:00+00:00,CREDIT,352.65,GBP,6888,CP7500,POS,REF5IAKBZM3VL,2024-06-16 19:57:00+00:00
TXN0000000209,ACC00000201,2026-02-17 18:28:00+00:00,2024-03-11 17:21:00+00:00,CREDIT,314.43,USD,7295,CP8968,ATM,REFX8A90UUFXF,2025-11-17 10:08:00+00:00
TXN0000000210,ACC00000276,2024-05-12 01:44:00+00:00,2026-02-20 15:57:00+00:00,DEBIT,1475.03,GBP,7601,CP6188,ONLINE,REFEML31X0GAI,2025-03-23 18:56:00+00:00
TXN0000000211,ACC00000193,2024-06-26 03:55:00+00:00,2024-04-13 02:27:00+00:00,DEBIT,208.89,EUR,2643,,ONLINE,REFZRRXM96IUW,2024-01-22 23:13:00+00:00
TXN0000000212,ACC00000006,2025-05-05 01:30:00+00:00,2024-11-07 11:27:00+00:00,CREDIT,1440.4,EUR,2391,CP2785,ATM,REFMKVCB2ITPV,2024-02-23 23:02:00+00:00
TXN0000000213,ACC00000713,2024-11-30 09:57:00+00:00,2024-02-16 11:42:00+00:00,DEBIT,508.04,GBP,4061,CP7877,ONLINE,REFNJWRQ5KGTG,2024-01-05 16:17:00+00:00
TXN0000000214,ACC00000547,2025-06-15 11:12:00+00:00,2025-09-14 11:52:00+00:00,CREDIT,1349.95,GBP,3124,,ONLINE,REFI0BEBSYL69,2025-09-16 21:17:00+00:00
TXN0000000215,ACC00000226,2024-10-20 20:45:00+00:00,2025-02-15 06:19:00+00:00,CREDIT,326.54,GBP,2424,CP2412,ATM,REFKHSPTUPUSQ,2024-10-12 10:43:00+00:00
TXN0000000216,ACC00000130,2026-03-14 13:23:00+00:00,2024-09-11 02:32:00+00:00,DEBIT,282.56,USD,1285,CP4704,ONLINE,REFSBU1BMYDP3,2026-01-08 04:09:00+00:00
TXN0000000217,ACC00000050,2024-12-10 15:51:00+00:00,2024-02-19 20:41:00+00:00,DEBIT,856.95,EUR,8877,CP8506,ATM,REFUWHWNYJSGN,2026-02-24 08:07:00+00:00
TXN0000000218,ACC00000396,2025-08-22 04:54:00+00:00,2025-03-25 06:37:00+00:00,CREDIT,482.91,GBP,6131,CP3520,BRANCH,REFINS0S62TDX,2024-11-09 07:37:00+00:00
TXN0000000219,ACC00000723,2026-03-07 04:02:00+00:00,2024-05-30 00:46:00+00:00,CREDIT,642.67,USD,9235,CP8761,ONLINE,REF4RTQ657SNY,2024-11-29 08:40:00+00:00
TXN0000000220,ACC00000049,2024-09-07 00:02:00+00:00,2024-02-03 04:22:00+00:00,DEBIT,415.45,USD,8057,CP7529,ONLINE,REFKDMK38003A,2024-02-04 10:20:00+00:00
TXN0000000221,ACC00000605,2024-11-05 08:36:00+00:00,2025-06-25 11:27:00+00:00,DEBIT,512.01,EUR,5984,CP8576,POS,REFB1ABMEXLDW,2025-03-07 02:30:00+00:00
TXN0000000222,ACC00000345,2025-03-19 09:24:00+00:00,2024-12-05 06:15:00+00:00,DEBIT,551.6,USD,4594,CP4742,BRANCH,REFTHKL4R2S9I,2026-03-13 20:32:00+00:00
TXN0000000223,ACC00000540,2024-03-06 04:46:00+00:00,2026-02-28 15:45:00+00:00,DEBIT,24.24,GBP,6915,CP4347,ONLINE,REF69ZBFSZZX0,2025-06-20 09:49:00+00:00
TXN0000000224,ACC00000719,2025-09-17 07:36:00+00:00,2025-05-03 15:50:00+00:00,DEBIT,1022.26,USD,4890,CP1640,ONLINE,REFGSKOD504QD,2025-01-05 19:10:00+00:00
TXN0000000225,ACC00000357,2024-02-25 00:09:00+00:00,2024-09-04 00:43:00+00:00,DEBIT,314.94,USD,1366,CP7284,ATM,REFUHU2ERETOP,2024-04-11 21:08:00+00:00
TXN0000000226,ACC00000782,2026-01-24 11:06:00+00:00,2024-07-23 03:24:00+00:00,DEBIT,92.46,EUR,9078,CP5438,ONLINE,REFN491JJRKIQ,2024-07-30 20:15:00+00:00
TXN0000000227,ACC00000540,2024-05-19 03:13:00+00:00,2025-05-22 22:35:00+00:00,DEBIT,148.29,GBP,6271,CP8355,ONLINE,REFHEB4KZB95K,2025-08-07 08:07:00+00:00
TXN0000000228,ACC00000255,2026-01-21 14:21:00+00:00,2025-05-07 03:37:00+00:00,DEBIT,3.64,USD,4657,CP4445,POS,REFMSNU42SR7J,2025-07-11 16:19:00+00:00
TXN0000000229,ACC00000618,2025-02-06 11:33:00+00:00,2026-03-12 05:53:00+00:00,CREDIT,1568.6,GBP,4247,CP7406,BRANCH,REFZ61E98LFBV,2025-03-16 08:14:00+00:00
TXN0000000230,ACC00000732,2025-12-24 19:25:00+00:00,2025-03-01 03:23:00+00:00,DEBIT,606.59,EUR,7183,CP9034,POS,REFABWZ8KC4QI,2025-11-28 21:07:00+00:00
TXN0000000231,ACC00000559,2024-07-13 10:37:00+00:00,2024-10-16 17:30:00+00:00,CREDIT,1312.36,USD,4247,CP5304,BRANCH,REFAG5N2GZY4F,2024-03-15 00:06:00+00:00
TXN0000000232,ACC00000485,2024-12-11 20:43:00+00:00,2025-11-20 04:00:00+00:00,DEBIT,594.17,GBP,2849,CP3982,ONLINE,REFCNNJSTEZ7S,2026-02-13 18:56:00+00:00
TXN0000000233,ACC00000768,2025-04-27 00:35:00+00:00,2024-04-15 04:16:00+00:00,CREDIT,2565.6,GBP,5290,CP1091,POS,REFBF5PXHU2H7,2025-01-27 22:32:00+00:00
TXN0000000234,ACC00000456,2025-03-16 02:59:00+00:00,2025-11-11 01:08:00+00:00,CREDIT,925.65,GBP,3205,CP2684,ONLINE,REFVSPZ9YKD4F,2024-09-02 16:01:00+00:00
TXN0000000235,ACC00000582,2025-08-10 19:13:00+00:00,2025-01-18 09:21:00+00:00,CREDIT,2166.43,GBP,9218,CP6241,BRANCH,REFQXX843PAQZ,2025-10-14 22:39:00+00:00
TXN0000000236,ACC00000256,2024-03-11 08:45:00+00:00,2024-11-24 00:42:00+00:00,DEBIT,2064.57,GBP,7685,CP3159,ONLINE,REFKXEAQRD7NU,2024-03-13 09:56:00+00:00
TXN0000000237,ACC00000287,2025-01-04 17:19:00+00:00,2024-02-29 10:18:00+00:00,CREDIT,81.56,GBP,2547,CP9263,POS,REFFIIGWSESPY,2026-01-17 04:53:00+00:00
TXN0000000238,ACC00000649,2024-07-12 08:44:00+00:00,2025-08-27 01:32:00+00:00,DEBIT,275.51,GBP,9454,CP3484,ATM,REF5ME95XNF2J,2024-07-12 15:44:00+00:00
TXN0000000239,ACC00000297,2024-12-01 12:24:00+00:00,2026-02-01 23:02:00+00:00,DEBIT,852.23,GBP,7623,CP4678,ONLINE,REFSV6OZKZMNL,2024-09-27 06:08:00+00:00
TXN0000000240,ACC00000241,2024-08-14 02:04:00+00:00,2025-11-12 18:37:00+00:00,DEBIT,317.41,GBP,2967,CP8612,POS,REFCJJMSWX8N1,2024-06-11 06:15:00+00:00
TXN0000000241,ACC00000392,2024-08-16 17:35:00+00:00,2025-07-17 06:36:00+00:00,DEBIT,459.54,GBP,8780,,ONLINE,REFCM27Q3N0AK,2024-02-02 17:41:00+00:00
TXN0000000242,ACC00000437,2025-01-14 01:56:00+00:00,2025-05-22 12:40:00+00:00,CREDIT,574.66,EUR,6239,CP1680,ATM,REF74H4MX91UX,2025-05-23 04:17:00+00:00
TXN0000000243,ACC00000596,2024-07-28 09:56:00+00:00,2025-04-14 07:33:00+00:00,CREDIT,432.1,USD,7466,CP9425,POS,REFZPGR0061AL,2025-04-07 05:56:00+00:00
TXN0000000244,ACC00000183,2024-07-06 06:53:00+00:00,2025-06-06 15:08:00+00:00,CREDIT,849.21,GBP,9936,CP1263,ONLINE,REFVY5TYHHMBS,2024-04-29 08:23:00+00:00
TXN0000000245,ACC00000137,2025-02-21 05:59:00+00:00,2024-11-13 12:06:00+00:00,DEBIT,133.91,GBP,8077,CP5894,ONLINE,REFVODB5QPHB3,2026-03-19 01:26:00+00:00
TXN0000000246,ACC00000553,2025-11-17 23:08:00+00:00,2025-02-05 06:00:00+00:00,CREDIT,797.27,USD,4570,CP7720,POS,REF6P5ZX7MNZU,2026-01-25 23:06:00+00:00
TXN0000000247,ACC00000328,2024-02-04 07:12:00+00:00,2024-07-26 09:15:00+00:00,DEBIT,1196.31,GBP,5101,CP8495,ONLINE,REFT43M4Q6XFJ,2025-04-29 21:16:00+00:00
TXN0000000248,ACC00000704,2024-11-13 14:18:00+00:00,2025-06-22 07:49:00+00:00,DEBIT,1401.97,USD,6196,CP5495,ATM,REFOTWU2MYD15,2025-04-28 18:24:00+00:00
TXN0000000249,ACC00000260,2024-07-06 08:26:00+00:00,2025-11-18 01:01:00+00:00,CREDIT,1423.54,EUR,5503,CP3264,POS,REFIJPISTATAD,2024-12-01 06:58:00+00:00
TXN0000000250,ACC00000638,2024-07-31 20:06:00+00:00,2024-01-31 18:05:00+00:00,DEBIT,315.7,GBP,7259,CP2914,ATM,REF01ERJACEN7,2024-07-22 17:49:00+00:00
TXN0000000251,ACC00000757,2024-01-20 09:14:00+00:00,2024-10-25 07:20:00+00:00,DEBIT,1798.97,USD,5583,CP3390,POS,REF4IW92A6STM,2025-07-29 01:34:00+00:00
TXN0000000252,ACC00000323,2025-11-10 14:45:00+00:00,2024-06-10 19:19:00+00:00,CREDIT,431.41,EUR,3778,CP6503,ATM,REFZXGV254S5J,2025-06-19 20:44:00+00:00
TXN0000000253,ACC00000695,2025-08-16 13:32:00+00:00,2025-09-25 07:01:00+00:00,DEBIT,160.77,GBP,3826,CP7285,ONLINE,REFDKOUOTP3WA,2024-06-27 16:13:00+00:00
TXN0000000254,ACC00000372,2026-01-29 22:43:00+00:00,2025-05-18 22:45:00+00:00,DEBIT,154.24,USD,1469,CP4965,BRANCH,REFKGUP2QHAG7,2024-03-11 00:15:00+00:00
TXN0000000255,ACC00000123,2026-03-31 21:25:00+00:00,2024-10-11 03:28:00+00:00,DEBIT,782.34,EUR,7816,CP1648,ATM,REF75G45AUCAO,2025-02-24 13:06:00+00:00
TXN0000000256,ACC00000591,2026-03-11 17:53:00+00:00,2025-08-04 18:41:00+00:00,DEBIT,188.46,USD,3509,CP3530,ONLINE,REF5DRMM6WERP,2024-09-06 20:25:00+00:00
TXN0000000257,ACC00000309,2024-01-29 01:35:00+00:00,2025-02-26 10:17:00+00:00,CREDIT,488.22,EUR,6543,CP7965,ONLINE,REF5P9C238LM8,2025-08-20 23:57:00+00:00
TXN0000000258,ACC00000760,2026-03-21 20:20:00+00:00,2025-02-27 12:09:00+00:00,DEBIT,641.84,USD,6621,CP5848,ATM,REFMQ1F6YSV7R,2026-01-05 17:48:00+00:00
TXN0000000259,ACC00000699,2025-12-28 22:57:00+00:00,2025-06-08 19:31:00+00:00,CREDIT,400.41,GBP,9662,CP8227,POS,REFLM3DZV3HRL,2024-07-05 16:50:00+00:00
TXN0000000260,ACC00000631,2024-05-24 18:55:00+00:00,2025-12-10 06:22:00+00:00,DEBIT,574.38,USD,4942,CP6924,ONLINE,REFDTEY6GAYOJ,2025-05-08 16:15:00+00:00
TXN0000000261,ACC00000306,2024-10-14 12:48:00+00:00,2024-04-12 16:38:00+00:00,DEBIT,726.33,USD,1892,CP2566,ATM,REFO9RCWB93GY,2025-04-29 18:50:00+00:00
TXN0000000262,ACC00000697,2025-08-19 01:09:00+00:00,2026-03-28 12:10:00+00:00,DEBIT,880.89,GBP,1177,CP1906,POS,REFRM66LR8CLP,2025-08-20 11:32:00+00:00
TXN0000000263,ACC00000120,2026-04-04 20:05:00+00:00,2024-05-28 10:09:00+00:00,DEBIT,2045.25,USD,4246,CP7688,POS,REFXRTUWM6GRT,2025-10-21 21:12:00+00:00
TXN0000000264,ACC00000293,2025-10-24 21:31:00+00:00,2025-04-08 10:40:00+00:00,DEBIT,533.94,GBP,6729,CP6711,ONLINE,REFJV9ZOOLXKJ,2025-12-22 15:35:00+00:00
TXN0000000265,ACC00000348,2025-03-24 09:04:00+00:00,2025-02-17 01:00:00+00:00,CREDIT,2596.58,GBP,9760,CP3587,BRANCH,REFA2GHFW96UE,2026-02-12 01:38:00+00:00
